dx; dy; l_max; epsilon
0.00660692; 0.00660692; 100000; 0.001
Iteration; Residual; Error
3933; 2686.55; 956.292
3934; 2686.09; 956.276
3935; 2685.62; 956.261
3936; 2685.16; 956.245
3937; 2684.7; 956.229
3938; 2684.23; 956.214
3939; 2683.77; 956.198
3940; 2683.31; 956.182
3941; 2682.84; 956.167
3942; 2682.38; 956.151
3943; 2681.92; 956.135
3944; 2681.46; 956.12
3945; 2681; 956.104
3946; 2680.53; 956.088
3947; 2680.07; 956.073
3948; 2679.61; 956.057
3949; 2679.15; 956.042
3950; 2678.69; 956.026
3951; 2678.23; 956.01
3952; 2677.77; 955.995
3953; 2677.31; 955.979
3954; 2676.85; 955.963
3955; 2676.39; 955.948
3956; 2675.93; 955.932
3957; 2675.47; 955.916
3958; 2675.01; 955.901
3959; 2674.55; 955.885
3960; 2674.09; 955.87
3961; 2673.63; 955.854
3962; 2673.17; 955.838
3963; 2672.72; 955.823
3964; 2672.26; 955.807
3965; 2671.8; 955.791
3966; 2671.34; 955.776
3967; 2670.89; 955.76
3968; 2670.43; 955.745
3969; 2669.97; 955.729
3970; 2669.52; 955.713
3971; 2669.06; 955.698
3972; 2668.6; 955.682
3973; 2668.15; 955.667
3974; 2667.69; 955.651
3975; 2667.23; 955.635
3976; 2666.78; 955.62
3977; 2666.32; 955.604
3978; 2665.87; 955.589
3979; 2665.41; 955.573
3980; 2664.96; 955.557
3981; 2664.5; 955.542
3982; 2664.05; 955.526
3983; 2663.6; 955.511
3984; 2663.14; 955.495
3985; 2662.69; 955.479
3986; 2662.24; 955.464
3987; 2661.78; 955.448
3988; 2661.33; 955.433
3989; 2660.88; 955.417
3990; 2660.42; 955.402
3991; 2659.97; 955.386
3992; 2659.52; 955.37
3993; 2659.07; 955.355
3994; 2658.62; 955.339
3995; 2658.16; 955.324
3996; 2657.71; 955.308
3997; 2657.26; 955.293
3998; 2656.81; 955.277
3999; 2656.36; 955.261
4000; 2655.91; 955.246
4001; 2655.46; 955.23
4002; 2655.01; 955.215
4003; 2654.56; 955.199
4004; 2654.11; 955.184
4005; 2653.66; 955.168
4006; 2653.21; 955.152
4007; 2652.76; 955.137
4008; 2652.31; 955.121
4009; 2651.86; 955.106
4010; 2651.41; 955.09
4011; 2650.97; 955.075
4012; 2650.52; 955.059
4013; 2650.07; 955.044
4014; 2649.62; 955.028
4015; 2649.17; 955.013
4016; 2648.73; 954.997
4017; 2648.28; 954.981
4018; 2647.83; 954.966
4019; 2647.39; 954.95
4020; 2646.94; 954.935
4021; 2646.49; 954.919
4022; 2646.05; 954.904
4023; 2645.6; 954.888
4024; 2645.15; 954.873
4025; 2644.71; 954.857
4026; 2644.26; 954.842
4027; 2643.82; 954.826
4028; 2643.37; 954.811
4029; 2642.93; 954.795
4030; 2642.48; 954.78
4031; 2642.04; 954.764
4032; 2641.59; 954.749
4033; 2641.15; 954.733
4034; 2640.71; 954.717
4035; 2640.26; 954.702
4036; 2639.82; 954.686
4037; 2639.38; 954.671
4038; 2638.93; 954.655
4039; 2638.49; 954.64
4040; 2638.05; 954.624
4041; 2637.61; 954.609
4042; 2637.16; 954.593
4043; 2636.72; 954.578
4044; 2636.28; 954.562
4045; 2635.84; 954.547
4046; 2635.4; 954.531
4047; 2634.95; 954.516
4048; 2634.51; 954.5
4049; 2634.07; 954.485
4050; 2633.63; 954.469
4051; 2633.19; 954.454
4052; 2632.75; 954.438
4053; 2632.31; 954.423
4054; 2631.87; 954.407
4055; 2631.43; 954.392
4056; 2630.99; 954.377
4057; 2630.55; 954.361
4058; 2630.11; 954.346
4059; 2629.67; 954.33
4060; 2629.24; 954.315
4061; 2628.8; 954.299
4062; 2628.36; 954.284
4063; 2627.92; 954.268
4064; 2627.48; 954.253
4065; 2627.04; 954.237
4066; 2626.61; 954.222
4067; 2626.17; 954.206
4068; 2625.73; 954.191
4069; 2625.3; 954.175
4070; 2624.86; 954.16
4071; 2624.42; 954.144
4072; 2623.99; 954.129
4073; 2623.55; 954.114
4074; 2623.11; 954.098
4075; 2622.68; 954.083
4076; 2622.24; 954.067
4077; 2621.81; 954.052
4078; 2621.37; 954.036
4079; 2620.94; 954.021
4080; 2620.5; 954.005
4081; 2620.07; 953.99
4082; 2619.63; 953.975
4083; 2619.2; 953.959
4084; 2618.76; 953.944
4085; 2618.33; 953.928
4086; 2617.9; 953.913
4087; 2617.46; 953.897
4088; 2617.03; 953.882
4089; 2616.6; 953.866
4090; 2616.16; 953.851
4091; 2615.73; 953.836
4092; 2615.3; 953.82
4093; 2614.86; 953.805
4094; 2614.43; 953.789
4095; 2614; 953.774
4096; 2613.57; 953.758
4097; 2613.14; 953.743
4098; 2612.7; 953.728
4099; 2612.27; 953.712
4100; 2611.84; 953.697
4101; 2611.41; 953.681
4102; 2610.98; 953.666
4103; 2610.55; 953.651
4104; 2610.12; 953.635
4105; 2609.69; 953.62
4106; 2609.26; 953.604
4107; 2608.83; 953.589
4108; 2608.4; 953.574
4109; 2607.97; 953.558
4110; 2607.54; 953.543
4111; 2607.11; 953.527
4112; 2606.68; 953.512
4113; 2606.25; 953.497
4114; 2605.83; 953.481
4115; 2605.4; 953.466
4116; 2604.97; 953.45
4117; 2604.54; 953.435
4118; 2604.11; 953.42
4119; 2603.69; 953.404
4120; 2603.26; 953.389
4121; 2602.83; 953.373
4122; 2602.4; 953.358
4123; 2601.98; 953.343
4124; 2601.55; 953.327
4125; 2601.12; 953.312
4126; 2600.7; 953.296
4127; 2600.27; 953.281
4128; 2599.85; 953.266
4129; 2599.42; 953.25
4130; 2599; 953.235
4131; 2598.57; 953.22
4132; 2598.14; 953.204
4133; 2597.72; 953.189
4134; 2597.29; 953.173
4135; 2596.87; 953.158
4136; 2596.45; 953.143
4137; 2596.02; 953.127
4138; 2595.6; 953.112
4139; 2595.17; 953.097
4140; 2594.75; 953.081
4141; 2594.33; 953.066
4142; 2593.9; 953.051
4143; 2593.48; 953.035
4144; 2593.06; 953.02
4145; 2592.63; 953.005
4146; 2592.21; 952.989
4147; 2591.79; 952.974
4148; 2591.37; 952.958
4149; 2590.94; 952.943
4150; 2590.52; 952.928
4151; 2590.1; 952.912
4152; 2589.68; 952.897
4153; 2589.26; 952.882
4154; 2588.84; 952.866
4155; 2588.42; 952.851
4156; 2588; 952.836
4157; 2587.57; 952.82
4158; 2587.15; 952.805
4159; 2586.73; 952.79
4160; 2586.31; 952.774
4161; 2585.89; 952.759
4162; 2585.47; 952.744
4163; 2585.05; 952.728
4164; 2584.64; 952.713
4165; 2584.22; 952.698
4166; 2583.8; 952.682
4167; 2583.38; 952.667
4168; 2582.96; 952.652
4169; 2582.54; 952.636
4170; 2582.12; 952.621
4171; 2581.7; 952.606
4172; 2581.29; 952.591
4173; 2580.87; 952.575
4174; 2580.45; 952.56
4175; 2580.03; 952.545
4176; 2579.62; 952.529
4177; 2579.2; 952.514
4178; 2578.78; 952.499
4179; 2578.37; 952.483
4180; 2577.95; 952.468
4181; 2577.53; 952.453
4182; 2577.12; 952.437
4183; 2576.7; 952.422
4184; 2576.29; 952.407
4185; 2575.87; 952.392
4186; 2575.45; 952.376
4187; 2575.04; 952.361
4188; 2574.62; 952.346
4189; 2574.21; 952.33
4190; 2573.79; 952.315
4191; 2573.38; 952.3
4192; 2572.97; 952.285
4193; 2572.55; 952.269
4194; 2572.14; 952.254
4195; 2571.72; 952.239
4196; 2571.31; 952.223
4197; 2570.9; 952.208
4198; 2570.48; 952.193
4199; 2570.07; 952.178
4200; 2569.66; 952.162
4201; 2569.24; 952.147
4202; 2568.83; 952.132
4203; 2568.42; 952.117
4204; 2568.01; 952.101
4205; 2567.6; 952.086
4206; 2567.18; 952.071
4207; 2566.77; 952.055
4208; 2566.36; 952.04
4209; 2565.95; 952.025
4210; 2565.54; 952.01
4211; 2565.13; 951.994
4212; 2564.72; 951.979
4213; 2564.31; 951.964
4214; 2563.89; 951.949
4215; 2563.48; 951.933
4216; 2563.07; 951.918
4217; 2562.66; 951.903
4218; 2562.25; 951.888
4219; 2561.84; 951.872
4220; 2561.44; 951.857
4221; 2561.03; 951.842
4222; 2560.62; 951.827
4223; 2560.21; 951.811
4224; 2559.8; 951.796
4225; 2559.39; 951.781
4226; 2558.98; 951.766
4227; 2558.57; 951.75
4228; 2558.17; 951.735
4229; 2557.76; 951.72
4230; 2557.35; 951.705
4231; 2556.94; 951.69
4232; 2556.54; 951.674
4233; 2556.13; 951.659
4234; 2555.72; 951.644
4235; 2555.31; 951.629
4236; 2554.91; 951.613
4237; 2554.5; 951.598
4238; 2554.09; 951.583
4239; 2553.69; 951.568
4240; 2553.28; 951.553
4241; 2552.88; 951.537
4242; 2552.47; 951.522
4243; 2552.07; 951.507
4244; 2551.66; 951.492
4245; 2551.26; 951.476
4246; 2550.85; 951.461
4247; 2550.45; 951.446
4248; 2550.04; 951.431
4249; 2549.64; 951.416
4250; 2549.23; 951.4
4251; 2548.83; 951.385
4252; 2548.42; 951.37
4253; 2548.02; 951.355
4254; 2547.62; 951.34
4255; 2547.21; 951.324
4256; 2546.81; 951.309
4257; 2546.41; 951.294
4258; 2546; 951.279
4259; 2545.6; 951.264
4260; 2545.2; 951.248
4261; 2544.8; 951.233
4262; 2544.39; 951.218
4263; 2543.99; 951.203
4264; 2543.59; 951.188
4265; 2543.19; 951.173
4266; 2542.79; 951.157
4267; 2542.39; 951.142
4268; 2541.98; 951.127
4269; 2541.58; 951.112
4270; 2541.18; 951.097
4271; 2540.78; 951.081
4272; 2540.38; 951.066
4273; 2539.98; 951.051
4274; 2539.58; 951.036
4275; 2539.18; 951.021
4276; 2538.78; 951.006
4277; 2538.38; 950.99
4278; 2537.98; 950.975
4279; 2537.58; 950.96
4280; 2537.18; 950.945
4281; 2536.78; 950.93
4282; 2536.38; 950.915
4283; 2535.99; 950.899
4284; 2535.59; 950.884
4285; 2535.19; 950.869
4286; 2534.79; 950.854
4287; 2534.39; 950.839
4288; 2533.99; 950.824
4289; 2533.6; 950.809
4290; 2533.2; 950.793
4291; 2532.8; 950.778
4292; 2532.4; 950.763
4293; 2532.01; 950.748
4294; 2531.61; 950.733
4295; 2531.21; 950.718
4296; 2530.82; 950.703
4297; 2530.42; 950.687
4298; 2530.02; 950.672
4299; 2529.63; 950.657
4300; 2529.23; 950.642
4301; 2528.84; 950.627
4302; 2528.44; 950.612
4303; 2528.05; 950.597
4304; 2527.65; 950.581
4305; 2527.25; 950.566
4306; 2526.86; 950.551
4307; 2526.47; 950.536
4308; 2526.07; 950.521
4309; 2525.68; 950.506
4310; 2525.28; 950.491
4311; 2524.89; 950.476
4312; 2524.49; 950.46
4313; 2524.1; 950.445
4314; 2523.71; 950.43
4315; 2523.31; 950.415
4316; 2522.92; 950.4
4317; 2522.53; 950.385
4318; 2522.13; 950.37
4319; 2521.74; 950.355
4320; 2521.35; 950.34
4321; 2520.96; 950.324
4322; 2520.56; 950.309
4323; 2520.17; 950.294
4324; 2519.78; 950.279
4325; 2519.39; 950.264
4326; 2519; 950.249
4327; 2518.6; 950.234
4328; 2518.21; 950.219
4329; 2517.82; 950.204
4330; 2517.43; 950.189
4331; 2517.04; 950.173
4332; 2516.65; 950.158
4333; 2516.26; 950.143
4334; 2515.87; 950.128
4335; 2515.48; 950.113
4336; 2515.09; 950.098
4337; 2514.7; 950.083
4338; 2514.31; 950.068
4339; 2513.92; 950.053
4340; 2513.53; 950.038
4341; 2513.14; 950.023
4342; 2512.75; 950.007
4343; 2512.36; 949.992
4344; 2511.97; 949.977
4345; 2511.58; 949.962
4346; 2511.2; 949.947
4347; 2510.81; 949.932
4348; 2510.42; 949.917
4349; 2510.03; 949.902
4350; 2509.64; 949.887
4351; 2509.26; 949.872
4352; 2508.87; 949.857
4353; 2508.48; 949.842
4354; 2508.09; 949.827
4355; 2507.71; 949.812
4356; 2507.32; 949.797
4357; 2506.93; 949.781
4358; 2506.55; 949.766
4359; 2506.16; 949.751
4360; 2505.77; 949.736
4361; 2505.39; 949.721
4362; 2505; 949.706
4363; 2504.62; 949.691
4364; 2504.23; 949.676
4365; 2503.85; 949.661
4366; 2503.46; 949.646
4367; 2503.08; 949.631
4368; 2502.69; 949.616
4369; 2502.31; 949.601
4370; 2501.92; 949.586
4371; 2501.54; 949.571
4372; 2501.15; 949.556
4373; 2500.77; 949.541
4374; 2500.38; 949.526
4375; 2500; 949.511
4376; 2499.62; 949.496
4377; 2499.23; 949.481
4378; 2498.85; 949.466
4379; 2498.47; 949.45
4380; 2498.08; 949.435
4381; 2497.7; 949.42
4382; 2497.32; 949.405
4383; 2496.93; 949.39
4384; 2496.55; 949.375
4385; 2496.17; 949.36
4386; 2495.79; 949.345
4387; 2495.41; 949.33
4388; 2495.02; 949.315
4389; 2494.64; 949.3
4390; 2494.26; 949.285
4391; 2493.88; 949.27
4392; 2493.5; 949.255
4393; 2493.12; 949.24
4394; 2492.74; 949.225
4395; 2492.36; 949.21
4396; 2491.97; 949.195
4397; 2491.59; 949.18
4398; 2491.21; 949.165
4399; 2490.83; 949.15
4400; 2490.45; 949.135
4401; 2490.07; 949.12
4402; 2489.69; 949.105
4403; 2489.31; 949.09
4404; 2488.94; 949.075
4405; 2488.56; 949.06
4406; 2488.18; 949.045
4407; 2487.8; 949.03
4408; 2487.42; 949.015
4409; 2487.04; 949
4410; 2486.66; 948.985
4411; 2486.28; 948.97
4412; 2485.91; 948.955
4413; 2485.53; 948.94
4414; 2485.15; 948.925
4415; 2484.77; 948.91
4416; 2484.4; 948.895
4417; 2484.02; 948.88
4418; 2483.64; 948.865
4419; 2483.26; 948.85
4420; 2482.89; 948.835
4421; 2482.51; 948.82
4422; 2482.13; 948.805
4423; 2481.76; 948.791
4424; 2481.38; 948.776
4425; 2481; 948.761
4426; 2480.63; 948.746
4427; 2480.25; 948.731
4428; 2479.88; 948.716
4429; 2479.5; 948.701
4430; 2479.13; 948.686
4431; 2478.75; 948.671
4432; 2478.38; 948.656
4433; 2478; 948.641
4434; 2477.63; 948.626
4435; 2477.25; 948.611
4436; 2476.88; 948.596
4437; 2476.5; 948.581
4438; 2476.13; 948.566
4439; 2475.75; 948.551
4440; 2475.38; 948.536
4441; 2475.01; 948.521
4442; 2474.63; 948.506
4443; 2474.26; 948.491
4444; 2473.89; 948.476
4445; 2473.51; 948.461
4446; 2473.14; 948.447
4447; 2472.77; 948.432
4448; 2472.4; 948.417
4449; 2472.02; 948.402
4450; 2471.65; 948.387
4451; 2471.28; 948.372
4452; 2470.91; 948.357
4453; 2470.53; 948.342
4454; 2470.16; 948.327
4455; 2469.79; 948.312
4456; 2469.42; 948.297
4457; 2469.05; 948.282
4458; 2468.68; 948.267
4459; 2468.31; 948.252
4460; 2467.93; 948.237
4461; 2467.56; 948.223
4462; 2467.19; 948.208
4463; 2466.82; 948.193
4464; 2466.45; 948.178
4465; 2466.08; 948.163
4466; 2465.71; 948.148
4467; 2465.34; 948.133
4468; 2464.97; 948.118
4469; 2464.6; 948.103
4470; 2464.23; 948.088
4471; 2463.87; 948.073
4472; 2463.5; 948.059
4473; 2463.13; 948.044
4474; 2462.76; 948.029
4475; 2462.39; 948.014
4476; 2462.02; 947.999
4477; 2461.65; 947.984
4478; 2461.28; 947.969
4479; 2460.92; 947.954
4480; 2460.55; 947.939
4481; 2460.18; 947.924
4482; 2459.81; 947.91
4483; 2459.45; 947.895
4484; 2459.08; 947.88
4485; 2458.71; 947.865
4486; 2458.34; 947.85
4487; 2457.98; 947.835
4488; 2457.61; 947.82
4489; 2457.24; 947.805
4490; 2456.88; 947.79
4491; 2456.51; 947.776
4492; 2456.14; 947.761
4493; 2455.78; 947.746
4494; 2455.41; 947.731
4495; 2455.05; 947.716
4496; 2454.68; 947.701
4497; 2454.32; 947.686
4498; 2453.95; 947.671
4499; 2453.59; 947.656
4500; 2453.22; 947.642
4501; 2452.86; 947.627
4502; 2452.49; 947.612
4503; 2452.13; 947.597
4504; 2451.76; 947.582
4505; 2451.4; 947.567
4506; 2451.03; 947.552
4507; 2450.67; 947.538
4508; 2450.31; 947.523
4509; 2449.94; 947.508
4510; 2449.58; 947.493
4511; 2449.22; 947.478
4512; 2448.85; 947.463
4513; 2448.49; 947.448
4514; 2448.13; 947.434
4515; 2447.76; 947.419
4516; 2447.4; 947.404
4517; 2447.04; 947.389
4518; 2446.68; 947.374
4519; 2446.31; 947.359
4520; 2445.95; 947.344
4521; 2445.59; 947.33
4522; 2445.23; 947.315
4523; 2444.87; 947.3
4524; 2444.5; 947.285
4525; 2444.14; 947.27
4526; 2443.78; 947.255
4527; 2443.42; 947.241
4528; 2443.06; 947.226
4529; 2442.7; 947.211
4530; 2442.34; 947.196
4531; 2441.98; 947.181
4532; 2441.62; 947.166
4533; 2441.26; 947.152
4534; 2440.9; 947.137
4535; 2440.54; 947.122
4536; 2440.18; 947.107
4537; 2439.82; 947.092
4538; 2439.46; 947.077
4539; 2439.1; 947.063
4540; 2438.74; 947.048
4541; 2438.38; 947.033
4542; 2438.02; 947.018
4543; 2437.66; 947.003
4544; 2437.3; 946.989
4545; 2436.94; 946.974
4546; 2436.59; 946.959
4547; 2436.23; 946.944
4548; 2435.87; 946.929
4549; 2435.51; 946.914
4550; 2435.15; 946.9
4551; 2434.8; 946.885
4552; 2434.44; 946.87
4553; 2434.08; 946.855
4554; 2433.72; 946.84
4555; 2433.37; 946.826
4556; 2433.01; 946.811
4557; 2432.65; 946.796
4558; 2432.3; 946.781
4559; 2431.94; 946.766
4560; 2431.58; 946.752
4561; 2431.23; 946.737
4562; 2430.87; 946.722
4563; 2430.51; 946.707
4564; 2430.16; 946.692
4565; 2429.8; 946.678
4566; 2429.45; 946.663
4567; 2429.09; 946.648
4568; 2428.74; 946.633
4569; 2428.38; 946.619
4570; 2428.03; 946.604
4571; 2427.67; 946.589
4572; 2427.32; 946.574
4573; 2426.96; 946.559
4574; 2426.61; 946.545
4575; 2426.25; 946.53
4576; 2425.9; 946.515
4577; 2425.54; 946.5
4578; 2425.19; 946.486
4579; 2424.84; 946.471
4580; 2424.48; 946.456
4581; 2424.13; 946.441
4582; 2423.78; 946.426
4583; 2423.42; 946.412
4584; 2423.07; 946.397
4585; 2422.72; 946.382
4586; 2422.36; 946.367
4587; 2422.01; 946.353
4588; 2421.66; 946.338
4589; 2421.31; 946.323
4590; 2420.95; 946.308
4591; 2420.6; 946.294
4592; 2420.25; 946.279
4593; 2419.9; 946.264
4594; 2419.55; 946.249
4595; 2419.19; 946.235
4596; 2418.84; 946.22
4597; 2418.49; 946.205
4598; 2418.14; 946.19
4599; 2417.79; 946.176
4600; 2417.44; 946.161
4601; 2417.09; 946.146
4602; 2416.74; 946.131
4603; 2416.39; 946.117
4604; 2416.04; 946.102
4605; 2415.69; 946.087
4606; 2415.34; 946.072
4607; 2414.99; 946.058
4608; 2414.64; 946.043
4609; 2414.29; 946.028
4610; 2413.94; 946.013
4611; 2413.59; 945.999
4612; 2413.24; 945.984
4613; 2412.89; 945.969
4614; 2412.54; 945.955
4615; 2412.19; 945.94
4616; 2411.84; 945.925
4617; 2411.49; 945.91
4618; 2411.15; 945.896
4619; 2410.8; 945.881
4620; 2410.45; 945.866
4621; 2410.1; 945.851
4622; 2409.75; 945.837
4623; 2409.4; 945.822
4624; 2409.06; 945.807
4625; 2408.71; 945.793
4626; 2408.36; 945.778
4627; 2408.01; 945.763
4628; 2407.67; 945.748
4629; 2407.32; 945.734
4630; 2406.97; 945.719
4631; 2406.63; 945.704
4632; 2406.28; 945.69
4633; 2405.93; 945.675
4634; 2405.59; 945.66
4635; 2405.24; 945.646
4636; 2404.9; 945.631
4637; 2404.55; 945.616
4638; 2404.2; 945.601
4639; 2403.86; 945.587
4640; 2403.51; 945.572
4641; 2403.17; 945.557
4642; 2402.82; 945.543
4643; 2402.48; 945.528
4644; 2402.13; 945.513
4645; 2401.79; 945.499
4646; 2401.44; 945.484
4647; 2401.1; 945.469
4648; 2400.75; 945.455
4649; 2400.41; 945.44
4650; 2400.06; 945.425
4651; 2399.72; 945.41
4652; 2399.38; 945.396
4653; 2399.03; 945.381
4654; 2398.69; 945.366
4655; 2398.35; 945.352
4656; 2398; 945.337
4657; 2397.66; 945.322
4658; 2397.32; 945.308
4659; 2396.97; 945.293
4660; 2396.63; 945.278
4661; 2396.29; 945.264
4662; 2395.94; 945.249
4663; 2395.6; 945.234
4664; 2395.26; 945.22
4665; 2394.92; 945.205
4666; 2394.57; 945.19
4667; 2394.23; 945.176
4668; 2393.89; 945.161
4669; 2393.55; 945.146
4670; 2393.21; 945.132
4671; 2392.87; 945.117
4672; 2392.52; 945.102
4673; 2392.18; 945.088
4674; 2391.84; 945.073
4675; 2391.5; 945.058
4676; 2391.16; 945.044
4677; 2390.82; 945.029
4678; 2390.48; 945.014
4679; 2390.14; 945
4680; 2389.8; 944.985
4681; 2389.46; 944.971
4682; 2389.12; 944.956
4683; 2388.78; 944.941
4684; 2388.44; 944.927
4685; 2388.1; 944.912
4686; 2387.76; 944.897
4687; 2387.42; 944.883
4688; 2387.08; 944.868
4689; 2386.74; 944.853
4690; 2386.4; 944.839
4691; 2386.06; 944.824
4692; 2385.73; 944.81
4693; 2385.39; 944.795
4694; 2385.05; 944.78
4695; 2384.71; 944.766
4696; 2384.37; 944.751
4697; 2384.03; 944.736
4698; 2383.7; 944.722
4699; 2383.36; 944.707
4700; 2383.02; 944.693
4701; 2382.68; 944.678
4702; 2382.35; 944.663
4703; 2382.01; 944.649
4704; 2381.67; 944.634
4705; 2381.33; 944.619
4706; 2381; 944.605
4707; 2380.66; 944.59
4708; 2380.32; 944.576
4709; 2379.99; 944.561
4710; 2379.65; 944.546
4711; 2379.31; 944.532
4712; 2378.98; 944.517
4713; 2378.64; 944.503
4714; 2378.31; 944.488
4715; 2377.97; 944.473
4716; 2377.64; 944.459
4717; 2377.3; 944.444
4718; 2376.96; 944.429
4719; 2376.63; 944.415
4720; 2376.29; 944.4
4721; 2375.96; 944.386
4722; 2375.62; 944.371
4723; 2375.29; 944.357
4724; 2374.95; 944.342
4725; 2374.62; 944.327
4726; 2374.29; 944.313
4727; 2373.95; 944.298
4728; 2373.62; 944.284
4729; 2373.28; 944.269
4730; 2372.95; 944.254
4731; 2372.62; 944.24
4732; 2372.28; 944.225
4733; 2371.95; 944.211
4734; 2371.62; 944.196
4735; 2371.28; 944.181
4736; 2370.95; 944.167
4737; 2370.62; 944.152
4738; 2370.28; 944.138
4739; 2369.95; 944.123
4740; 2369.62; 944.109
4741; 2369.29; 944.094
4742; 2368.95; 944.079
4743; 2368.62; 944.065
4744; 2368.29; 944.05
4745; 2367.96; 944.036
4746; 2367.62; 944.021
4747; 2367.29; 944.007
4748; 2366.96; 943.992
4749; 2366.63; 943.977
4750; 2366.3; 943.963
4751; 2365.97; 943.948
4752; 2365.64; 943.934
4753; 2365.31; 943.919
4754; 2364.97; 943.905
4755; 2364.64; 943.89
4756; 2364.31; 943.876
4757; 2363.98; 943.861
4758; 2363.65; 943.846
4759; 2363.32; 943.832
4760; 2362.99; 943.817
4761; 2362.66; 943.803
4762; 2362.33; 943.788
4763; 2362; 943.774
4764; 2361.67; 943.759
4765; 2361.34; 943.745
4766; 2361.01; 943.73
4767; 2360.68; 943.715
4768; 2360.36; 943.701
4769; 2360.03; 943.686
4770; 2359.7; 943.672
4771; 2359.37; 943.657
4772; 2359.04; 943.643
4773; 2358.71; 943.628
4774; 2358.38; 943.614
4775; 2358.05; 943.599
4776; 2357.73; 943.585
4777; 2357.4; 943.57
4778; 2357.07; 943.556
4779; 2356.74; 943.541
4780; 2356.42; 943.527
4781; 2356.09; 943.512
4782; 2355.76; 943.497
4783; 2355.43; 943.483
4784; 2355.11; 943.468
4785; 2354.78; 943.454
4786; 2354.45; 943.439
4787; 2354.13; 943.425
4788; 2353.8; 943.41
4789; 2353.47; 943.396
4790; 2353.15; 943.381
4791; 2352.82; 943.367
4792; 2352.49; 943.352
4793; 2352.17; 943.338
4794; 2351.84; 943.323
4795; 2351.52; 943.309
4796; 2351.19; 943.294
4797; 2350.86; 943.28
4798; 2350.54; 943.265
4799; 2350.21; 943.251
4800; 2349.89; 943.236
4801; 2349.56; 943.222
4802; 2349.24; 943.207
4803; 2348.91; 943.193
4804; 2348.59; 943.178
4805; 2348.26; 943.164
4806; 2347.94; 943.149
4807; 2347.61; 943.135
4808; 2347.29; 943.12
4809; 2346.97; 943.106
4810; 2346.64; 943.091
4811; 2346.32; 943.077
4812; 2345.99; 943.062
4813; 2345.67; 943.048
4814; 2345.35; 943.033
4815; 2345.02; 943.019
4816; 2344.7; 943.004
4817; 2344.38; 942.99
4818; 2344.05; 942.975
4819; 2343.73; 942.961
4820; 2343.41; 942.946
4821; 2343.09; 942.932
4822; 2342.76; 942.917
4823; 2342.44; 942.903
4824; 2342.12; 942.888
4825; 2341.8; 942.874
4826; 2341.47; 942.86
4827; 2341.15; 942.845
4828; 2340.83; 942.831
4829; 2340.51; 942.816
4830; 2340.19; 942.802
4831; 2339.87; 942.787
4832; 2339.54; 942.773
4833; 2339.22; 942.758
4834; 2338.9; 942.744
4835; 2338.58; 942.729
4836; 2338.26; 942.715
4837; 2337.94; 942.7
4838; 2337.62; 942.686
4839; 2337.3; 942.671
4840; 2336.98; 942.657
4841; 2336.66; 942.643
4842; 2336.34; 942.628
4843; 2336.02; 942.614
4844; 2335.7; 942.599
4845; 2335.38; 942.585
4846; 2335.06; 942.57
4847; 2334.74; 942.556
4848; 2334.42; 942.541
4849; 2334.1; 942.527
4850; 2333.78; 942.512
4851; 2333.46; 942.498
4852; 2333.14; 942.484
4853; 2332.82; 942.469
4854; 2332.5; 942.455
4855; 2332.19; 942.44
4856; 2331.87; 942.426
4857; 2331.55; 942.411
4858; 2331.23; 942.397
4859; 2330.91; 942.383
4860; 2330.59; 942.368
4861; 2330.28; 942.354
4862; 2329.96; 942.339
4863; 2329.64; 942.325
4864; 2329.32; 942.31
4865; 2329.01; 942.296
4866; 2328.69; 942.281
4867; 2328.37; 942.267
4868; 2328.05; 942.253
4869; 2327.74; 942.238
4870; 2327.42; 942.224
4871; 2327.1; 942.209
4872; 2326.79; 942.195
4873; 2326.47; 942.181
4874; 2326.15; 942.166
4875; 2325.84; 942.152
4876; 2325.52; 942.137
4877; 2325.2; 942.123
4878; 2324.89; 942.108
4879; 2324.57; 942.094
4880; 2324.26; 942.08
4881; 2323.94; 942.065
4882; 2323.63; 942.051
4883; 2323.31; 942.036
4884; 2323; 942.022
4885; 2322.68; 942.008
4886; 2322.36; 941.993
4887; 2322.05; 941.979
4888; 2321.74; 941.964
4889; 2321.42; 941.95
4890; 2321.11; 941.936
4891; 2320.79; 941.921
4892; 2320.48; 941.907
4893; 2320.16; 941.892
4894; 2319.85; 941.878
4895; 2319.53; 941.864
4896; 2319.22; 941.849
4897; 2318.91; 941.835
4898; 2318.59; 941.82
4899; 2318.28; 941.806
4900; 2317.97; 941.792
4901; 2317.65; 941.777
4902; 2317.34; 941.763
4903; 2317.03; 941.748
4904; 2316.71; 941.734
4905; 2316.4; 941.72
4906; 2316.09; 941.705
4907; 2315.78; 941.691
4908; 2315.46; 941.677
4909; 2315.15; 941.662
4910; 2314.84; 941.648
4911; 2314.53; 941.633
4912; 2314.21; 941.619
